id_dok;Prayer and Divine Help;The Danish Church and National Identity;Christmas and Incarnation;The Mercy and Judgment of God;Serving God in Life and Ministry ;Divine Will and Worldly Challenges;Personal Encounters with Christ;Wealth, Poverty, and Spiritual Riches;Sin, Forgiveness, and Salvation;The Holy Spirit and Divine Inspiration;The people of Israel;Jesus and the sinners;Discipleship and Following Jesus;The love and sacrifice of Christ;Death, Resurrection, and Eternal Life;Forgiveness;Life and Daily Sustenance;The law and moral Obligation;Light/Darkness, and Spiritual Fruitfulness;Power and freedom;Human Interaction and  Evangelism;The Name of Jesus;The Word and Peace of God in Turmoil;Jesus and his earthly ministry;The word of God and its reception;Wealth, Poverty, and Spiritual Riches2;Truth, Lies, and Spiritual Warfare;Narratives of Jesus;Faith and doubt;Life’s Path and Divine Guidance
pr1268_379;0.0405940594;0.0009900990000000001;0.1297029703;0.1891089109;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0405940594;0.0405940594;0.1099009901;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.1297029703;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.19900990100000002;0.0009900990000000001;0.0900990099;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001
pr1345_375;0.0009900990000000001;0.0009900990000000001;0.0504950495;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0306930693;0.0207920792;0.0900990099;0.0405940594;0.0009900990000000001;0.19900990100000002;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0900990099;0.0009900990000000001;0.1198019802;0.0009900990000000001;0.23861386140000002;0.0009900990000000001;0.0306930693;0.0207920792;0.0306930693;0.0009900990000000001;0.0009900990000000001;0.010891089100000001
pr1313_379;0.0207920792;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0405940594;0.0207920792;0.0009900990000000001;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.0900990099;0.0009900990000000001;0.0306930693;0.0009900990000000001;0.1;0.1;0.0702970297;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.0009900990000000001;0.0405940594;0.0405940594;0.397029703
pr1320_379;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0405940594;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0207920792;0.0009900990000000001;0.0801980198;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0207920792;0.3079207921;0.0900990099;0.1792079208;0.0009900990000000001;0.0504950495;0.0009900990000000001;0.1891089109;0.0009900990000000001
pr1373_379;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.010784313700000001;0.010784313700000001;0.2068627451;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.1480392157;0.0009803922000000001;0.059803921600000004;0.0009803922000000001;0.0303921569;0.010784313700000001;0.0009803922000000001;0.010784313700000001;0.0009803922000000001;0.0009803922000000001;0.4029411765;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0205882353;0.0009803922000000001;0.0696078431
pr1633_379;0.0009803922000000001;0.0009803922000000001;0.0892156863;0.11862745100000001;0.0009803922000000001;0.0892156863;0.0009803922000000001;0.0205882353;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0205882353;0.05;0.0303921569;0.0009803922000000001;0.0009803922000000001;0.05;0.0205882353;0.0401960784;0.0009803922000000001;0.059803921600000004;0.11862745100000001;0.010784313700000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.11862745100000001;0.1480392157
pr1284_379;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0205882353;0.0303921569;0.0009803922000000001;0.059803921600000004;0.0009803922000000001;0.0205882353;0.010784313700000001;0.0009803922000000001;0.10882352940000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.11862745100000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.5892156863;0.0205882353;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001
pr1404_379;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.127184466;0.0495145631;0.0009708738000000001;0.0786407767;0.14660194170000002;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0203883495;0.0009708738000000001;0.010679611700000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0300970874;0.0009708738000000001;0.1757281553;0.2825242718;0.0009708738000000001;0.0203883495;0.0009708738000000001;0.0203883495;0.010679611700000001;0.010679611700000001;0.0009708738000000001
pr1245_379;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.2631067961;0.0398058252;0.16601941750000002;0.0689320388;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.010679611700000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0203883495;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.1951456311;0.1174757282;0.0300970874;0.0009708738000000001;0.0009708738000000001;0.0009708738000000001;0.0689320388;0.0009708738000000001
pr1606_379;0.0009615385;0.0009615385;0.2605769231;0.0009615385;0.020192307700000002;0.0009615385;0.0009615385;0.0009615385;0.0394230769;0.0394230769;0.0009615385;0.0009615385;0.0105769231;0.0009615385;0.0009615385;0.0009615385;0.0105769231;0.0009615385;0.0009615385;0.0009615385;0.09711538460000001;0.0009615385;0.3663461538;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.08750000000000001;0.0009615385;0.049038461500000005
pr1399_379;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.019626168200000002;0.0663551402;0.010280373800000001;0.047663551400000004;0.13177570090000001;0.0009345794000000001;0.1411214953;0.010280373800000001;0.0009345794000000001;0.0009345794000000001;0.010280373800000001;0.0009345794000000001;0.0009345794000000001;0.0570093458;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.4869158879;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001;0.0009345794000000001
pr1605_379;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0101851852;0.1768518519;0.037962963;0.1305555556;0.1027777778;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.047222222200000004;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0101851852;0.0101851852;0.0009259259000000001;0.1675925926;0.0009259259000000001;0.037962963;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.2509259259
pr1412_379;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.3220183486;0.0559633028;0.276146789;0.0009174312000000001;0.0100917431;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0559633028;0.09266055050000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0834862385;0.0834862385;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001
pr1281_379;0.0100917431;0.0009174312000000001;0.0009174312000000001;0.404587156;0.037614678900000004;0.0100917431;0.0009174312000000001;0.019266055;0.1568807339;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.019266055;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.3220183486;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001
pr1370_379;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.09266055050000001;0.0100917431;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.019266055;0.0009174312000000001;0.2302752294;0.2027522936;0.0009174312000000001;0.0100917431;0.09266055050000001;0.0009174312000000001;0.0834862385;0.12018348620000001;0.037614678900000004;0.019266055;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0651376147
pr1280_379;0.0009174312000000001;0.0009174312000000001;0.028440367;0.09266055050000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0651376147;0.0009174312000000001;0.0559633028;0.0009174312000000001;0.0009174312000000001;0.037614678900000004;0.0100917431;0.019266055;0.1660550459;0.0009174312000000001;0.0100917431;0.0009174312000000001;0.0009174312000000001;0.037614678900000004;0.0100917431;0.3128440367;0.0009174312000000001;0.09266055050000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0467889908
pr1642_379;0.0467889908;0.0009174312000000001;0.0009174312000000001;0.0100917431;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0100917431;0.0009174312000000001;0.0009174312000000001;0.0100917431;0.0467889908;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.028440367;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.523853211;0.2669724771;0.0009174312000000001;0.028440367;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0100917431
pr1396_379;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.046363636400000005;0.01;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.2009090909;0.0190909091;0.0009090909000000001;0.3190909091;0.0281818182;0.0554545455;0.0009090909000000001;0.01;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0281818182;0.11;0.0009090909000000001;0.0736363636;0.0827272727;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001
pr1257_379;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0736363636;0.0009090909000000001;0.1190909091;0.2372727273;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0827272727;0.4372727273;0.0009090909000000001;0.0009090909000000001;0.0281818182;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001
pr1227_379;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.01;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.1463636364;0.0009090909000000001;0.0554545455;0.7463636364;0.0009090909000000001;0.01;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.01;0.0009090909000000001
pr1386_102;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.1463636364;0.0281818182;0.3372727273;0.0009090909000000001;0.0554545455;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0372727273;0.0009090909000000001;0.2009090909;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.01;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0554545455;0.0009090909000000001;0.0190909091;0.0190909091;0.0009090909000000001;0.0736363636;0.0009090909000000001
pr1262_379;0.0009009009;0.0009009009;0.0009009009;0.0189189189;0.0369369369;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.0279279279;0.0009009009;0.1720720721;0.0009009009;0.0009009009;0.05495495500000001;0.0369369369;0.0009009009;0.0009009009;0.05495495500000001;0.0009009009;0.07297297300000001;0.3162162162;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.136036036;0.05495495500000001;0.0009009009
pr1390_379;0.0279279279;0.0009009009;0.05495495500000001;0.1900900901;0.0009009009;0.0099099099;0.1;0.0009009009;0.0189189189;0.0009009009;0.05495495500000001;0.063963964;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.0459459459;0.0459459459;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.3522522523;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.0099099099;0.0099099099;0.0009009009
pr1252_379;0.0189189189;0.0009009009;0.0009009009;0.0369369369;0.0009009009;0.0009009009;0.0369369369;0.0009009009;0.0009009009;0.2801801802;0.0009009009;0.0099099099;0.0009009009;0.0009009009;0.0099099099;0.0369369369;0.0009009009;0.0009009009;0.0009009009;0.0099099099;0.0009009009;0.09099099100000001;0.2621621622;0.0009009009;0.0009009009;0.0009009009;0.0009009009;0.05495495500000001;0.136036036;0.0009009009
pr1405_379;0.0009009009;0.0009009009;0.0099099099;0.0009009009;0.0009009009;0.0009009009;0.08198198200000001;0.0009009009;0.0099099099;0.0009009009;0.0009009009;0.0099099099;0.0009009009;0.0279279279;0.0009009009;0.0009009009;0.07297297300000001;0.0009009009;0.37027027030000004;0.0009009009;0.0009009009;0.0009009009;0.25315315320000004;0.0099099099;0.09099099100000001;0.0099099099;0.0369369369;0.0009009009;0.0009009009;0.0009009009
pr1596_379;0.054464285700000004;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.19732142860000002;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0723214286;0.0008928571000000001;0.0366071429;0.018750000000000003;0.0008928571000000001;0.009821428600000001;0.018750000000000003;0.009821428600000001;0.0008928571000000001;0.0991071429;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.43839285710000003;0.009821428600000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.018750000000000003
pr1282_379;0.0008849558;0.0008849558;0.0008849558;0.0716814159;0.0008849558;0.0628318584;0.0008849558;0.0716814159;0.0097345133;0.0008849558;0.0008849558;0.0097345133;0.0008849558;0.0008849558;0.0008849558;0.1513274336;0.0008849558;0.0539823009;0.0008849558;0.1601769912;0.1424778761;0.0097345133;0.13362831860000002;0.0008849558;0.0008849558;0.0008849558;0.0982300885;0.0008849558;0.0008849558;0.0097345133
pr1604_379;0.0008849558;0.0008849558;0.0008849558;0.0628318584;0.0008849558;0.027433628300000002;0.0008849558;0.0805309735;0.0451327434;0.0008849558;0.0008849558;0.0008849558;0.027433628300000002;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0362831858;0.089380531;0.0008849558;0.3637168142;0.1955752212;0.0008849558;0.0451327434;0.0008849558;0.0008849558;0.0008849558;0.0097345133
pr1387_379;0.0008849558;0.0008849558;0.1513274336;0.0362831858;0.0008849558;0.0185840708;0.0628318584;0.0185840708;0.0008849558;0.0008849558;0.0008849558;0.1601769912;0.0008849558;0.0185840708;0.0097345133;0.0716814159;0.0008849558;0.0008849558;0.0185840708;0.0008849558;0.0008849558;0.0628318584;0.292920354;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0628318584;0.0008849558;0.0008849558
pr1278_379;0.0008849558;0.0008849558;0.107079646;0.0008849558;0.0008849558;0.0362831858;0.0008849558;0.0008849558;0.027433628300000002;0.0008849558;0.0008849558;0.0008849558;0.027433628300000002;0.0008849558;0.0008849558;0.0008849558;0.18672566370000002;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.31061946900000004;0.0008849558;0.0982300885;0.0008849558;0.0008849558;0.0628318584;0.0097345133;0.11592920350000001
pr1242_379;0.0885964912;0.0008771930000000001;0.0008771930000000001;0.0447368421;0.17631578950000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0973684211;0.0008771930000000001;0.1061403509;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0096491228;0.0008771930000000001;0.07982456140000001;0.0008771930000000001;0.0096491228;0.0184210526;0.29912280700000005;0.0008771930000000001;0.0008771930000000001;0.0271929825;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0271929825
pr1233_379;0.0447368421;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0447368421;0.0008771930000000001;0.0096491228;0.0447368421;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0096491228;0.1412280702;0.0184210526;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0184210526;0.1061403509;0.0008771930000000001;0.0008771930000000001;0.0447368421;0.3254385965;0.0008771930000000001;0.1061403509;0.0184210526;0.0008771930000000001;0.0359649123;0.0008771930000000001;0.0184210526
pr1335_379;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.1061403509;0.0271929825;0.0008771930000000001;0.0008771930000000001;0.0535087719;0.0096491228;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.2114035088;0.1412280702;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0096491228;0.0008771930000000001;0.29912280700000005;0.0008771930000000001;0.0535087719;0.0008771930000000001;0.0096491228;0.0096491228;0.0535087719;0.0008771930000000001
pr1382_379;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0096491228;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0096491228;0.0096491228;0.0359649123;0.062280701800000005;0.0008771930000000001;0.1324561404;0.0008771930000000001;0.0271929825;0.0008771930000000001;0.0096491228;0.1061403509;0.2026315789;0.0008771930000000001;0.0008771930000000001;0.0447368421;0.0271929825;0.15877192980000002;0.0008771930000000001;0.0271929825;0.0008771930000000001;0.0008771930000000001;0.1236842105
pr1408_379;0.009565217400000001;0.0008695652000000001;0.1313043478;0.009565217400000001;0.0008695652000000001;0.1052173913;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.009565217400000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.2443478261;0.0182608696;0.0008695652000000001;0.0269565217;0.3313043478;0.0008695652000000001;0.0443478261;0.0008695652000000001;0.0008695652000000001;0.0182608696;0.0008695652000000001;0.0356521739
